hour,load,wind,solar
3237,138.60,19.72,0.56
3238,117.60,15.70,6.56
3239,103.95,8.63,17.32
3240,87.40,4.63,31.75
3241,82.65,8.90,42.71
3242,78.85,17.31,48.48
3243,76.95,21.47,48.50
3244,77.90,19.10,35.07
3245,84.55,13.39,25.58
3246,97.85,13.90,21.55
3247,115.90,24.73,12.31
3248,132.05,36.46,7.55
3249,137.75,35.55,14.70
3250,133.95,38.89,2.82
3251,127.30,61.72,0.00
3252,121.60,95.00,0.00
3253,118.75,89.23,0.00
3254,120.65,52.73,0.00
3255,126.35,15.31,0.00
3256,135.85,1.29,0.00
3257,146.30,0.00,0.00
3258,152.00,3.99,0.00
3259,153.90,11.95,0.00
3260,143.45,15.94,0.00
3261,125.40,11.69,0.51
3262,106.40,6.68,5.28
3263,94.05,4.13,14.03
3264,92.00,2.89,21.40
3265,87.00,0.93,41.33
3266,83.00,0.00,40.56
3267,81.00,0.05,32.28
3268,82.00,0.60,29.84
3269,89.00,0.56,45.14
3270,103.00,0.36,51.20
3271,122.00,0.29,37.74
3272,139.00,0.32,24.30
3273,145.00,0.00,17.12
3274,141.00,0.00,5.71
3275,134.00,0.00,0.00
3276,128.00,0.00,0.00
3277,125.00,0.00,0.00
3278,127.00,0.00,0.00
3279,133.00,0.00,0.00
3280,143.00,0.00,0.00
3281,154.00,1.90,0.00
3282,160.00,3.29,0.00
3283,162.00,4.40,0.00
3284,151.00,4.36,0.00
3285,132.00,2.68,1.04
3286,112.00,0.36,13.93
3287,99.00,0.00,38.91
3288,96.60,0.00,63.02
3289,91.35,0.00,91.27
3290,87.15,0.00,111.58
3291,85.05,0.00,114.73
3292,86.10,0.00,98.61
3293,93.45,0.00,106.95
3294,108.15,0.16,84.10
3295,128.10,0.81,63.44
3296,145.95,1.51,41.26
3297,152.25,1.95,22.13
3298,148.05,1.72,5.88
3299,140.70,1.51,0.00
3300,134.40,1.77,0.00
3301,131.25,2.61,0.00
3302,133.35,2.68,0.00
3303,139.65,2.58,0.00
3304,150.15,1.98,0.00
3305,161.70,1.61,0.00
3306,168.00,2.52,0.00
3307,170.10,4.71,0.00
3308,158.55,8.30,0.00
3309,138.60,9.53,0.87
3310,117.60,11.17,11.12
3311,103.95,12.49,32.71
3312,87.40,10.86,56.42
3313,82.65,6.35,77.97
3314,78.85,3.63,94.57
3315,76.95,2.15,97.76
3316,77.90,0.45,131.05
3317,84.55,0.00,129.67
3318,97.85,0.00,105.38
3319,115.90,0.00,73.26
3320,132.05,0.00,50.87
3321,137.75,0.00,24.45
3322,133.95,0.89,6.41
3323,127.30,2.71,0.00
3324,121.60,4.71,0.00
3325,118.75,7.26,0.00
3326,120.65,9.24,0.00
3327,126.35,9.59,0.00
3328,135.85,8.30,0.00
3329,146.30,7.26,0.00
3330,152.00,6.12,0.00
3331,153.90,4.83,0.00
3332,143.45,2.74,0.00
3333,125.40,0.00,0.56
3334,106.40,0.00,8.56
3335,94.05,0.00,22.12
3336,92.00,0.00,36.65
3337,87.00,2.41,49.50
3338,83.00,6.40,64.00
3339,81.00,7.62,65.73
3340,82.00,6.44,82.26
3341,89.00,5.85,76.54
3342,103.00,5.12,77.30
3343,122.00,5.08,65.24
3344,139.00,5.89,37.00
3345,145.00,6.26,20.87
3346,141.00,6.87,5.30
3347,134.00,7.36,0.00
3348,128.00,6.35,0.00
3349,125.00,5.94,0.00
3350,127.00,6.87,0.00
3351,133.00,7.36,0.00
3352,143.00,6.40,0.00
3353,154.00,4.63,0.00
3354,160.00,3.63,0.00
3355,162.00,2.96,0.00
3356,151.00,2.23,0.00
3357,132.00,2.15,0.53
3358,112.00,1.98,4.95
3359,99.00,0.87,13.56
3360,96.60,0.49,23.43
3361,91.35,0.32,42.26
3362,87.15,0.00,45.75
3363,85.05,0.00,46.05
3364,86.10,0.00,35.32
3365,93.45,0.00,38.02
3366,108.15,0.00,18.23
3367,128.10,2.46,13.91
3368,145.95,11.17,8.29
3369,152.25,28.06,6.65
3370,148.05,51.24,0.91
3371,140.70,75.60,0.00
3372,134.40,100.00,0.00
3373,131.25,100.00,0.00
3374,133.35,100.00,0.00
3375,139.65,100.00,0.00
3376,150.15,100.00,0.00
3377,161.70,100.00,0.00
3378,168.00,100.00,0.00
3379,170.10,98.23,0.00
3380,158.55,69.63,0.00
3381,138.60,58.27,0.37
3382,117.60,56.15,3.23
3383,103.95,55.28,9.38
3384,87.40,46.16,15.40
3385,82.65,36.20,48.32
3386,78.85,27.84,61.22
3387,76.95,21.10,71.10
3388,77.90,17.14,53.29
3389,84.55,20.17,63.79
3390,97.85,23.12,52.28
3391,115.90,17.56,44.91
3392,132.05,15.01,25.23
3393,137.75,12.02,13.94
3394,133.95,8.30,3.48
3395,127.30,5.59,0.00
3396,121.60,3.70,0.00
3397,118.75,2.32,0.00
3398,120.65,0.89,0.00
3399,126.35,0.00,0.00
3400,135.85,0.00,0.00
3401,146.30,0.00,0.00
3402,152.00,0.00,0.00
3403,153.90,0.00,0.00
3404,143.45,0.00,0.00
3405,125.40,0.00,0.93
3406,106.40,0.76,11.61
3407,94.05,0.98,32.49
3408,92.00,1.56,54.60
3409,87.00,2.12,83.09
3410,83.00,2.89,101.68
3411,81.00,3.05,101.70
3412,82.00,2.20,93.38
3413,89.00,1.11,62.37
3414,103.00,0.29,53.03
3415,122.00,0.00,16.23
3416,139.00,0.00,9.86
3417,145.00,0.00,6.80
3418,141.00,0.00,2.07
3419,134.00,0.00,0.00
3420,128.00,0.18,0.00
3421,125.00,0.68,0.00
3422,127.00,0.00,0.00
3423,133.00,0.00,0.00
3424,143.00,0.00,0.00
3425,154.00,0.00,0.00
3426,160.00,0.00,0.00
3427,162.00,1.98,0.00
3428,151.00,5.46,0.00
3429,132.00,6.82,0.45
3430,112.00,6.54,5.35
3431,99.00,6.12,16.10
3432,96.60,6.30,33.53
3433,91.35,6.68,44.11
3434,87.15,6.97,58.35
3435,85.05,6.73,75.57
3436,86.10,5.63,91.57
3437,93.45,3.88,94.41
3438,108.15,2.09,93.54
3439,128.10,0.51,77.50
3440,145.95,0.00,50.30
3441,152.25,0.00,26.12
3442,148.05,0.00,8.36
3443,140.70,0.00,0.00
3444,134.40,0.00,0.00
3445,131.25,0.38,0.00
3446,133.35,1.69,0.00
3447,139.65,1.77,0.00
3448,150.15,1.82,0.00
3449,161.70,2.64,0.00
3450,168.00,4.06,0.00
3451,170.10,3.05,0.00
3452,158.55,0.00,0.00
3453,138.60,0.00,1.38
3454,117.60,0.00,16.30
3455,103.95,3.59,42.96
3456,87.40,7.17,71.12
3457,82.65,6.97,96.77
3458,78.85,3.73,102.98
3459,76.95,1.29,86.22
3460,77.90,0.25,89.52
3461,84.55,0.08,77.47
3462,97.85,0.00,47.93
3463,115.90,0.00,22.15
3464,132.05,0.00,19.39
3465,137.75,0.00,9.80
3466,133.95,0.00,1.27
3467,127.30,0.00,0.00
3468,121.60,0.00,0.00
3469,118.75,1.41,0.00
3470,120.65,3.70,0.00
3471,126.35,5.76,0.00
3472,135.85,6.77,0.00
3473,146.30,7.21,0.00
3474,152.00,6.92,0.00
3475,153.90,6.07,0.00
3476,143.45,4.52,0.00
3477,125.40,4.10,0.35
3478,106.40,4.36,3.11
3479,94.05,5.67,6.94
3480,92.00,6.92,7.55
3481,87.00,7.12,14.61
3482,83.00,7.88,32.47
3483,81.00,6.26,19.62
3484,82.00,4.52,19.14
3485,89.00,2.83,21.40
3486,103.00,2.18,19.30
3487,122.00,3.12,22.69
3488,139.00,5.89,23.30
3489,145.00,6.63,12.01
3490,141.00,9.24,3.77
3491,134.00,13.39,0.00
3492,128.00,13.61,0.00
3493,125.00,11.95,0.00
3494,127.00,10.61,0.00
3495,133.00,8.96,0.00
3496,143.00,8.19,0.00
3497,154.00,9.94,0.00
3498,160.00,10.06,0.00
3499,162.00,8.68,0.00
3500,151.00,9.88,0.00
3501,132.00,10.30,1.03
3502,112.00,6.49,11.97
3503,99.00,3.02,32.73
3504,96.60,7.42,54.77
3505,91.35,14.04,79.29
3506,87.15,17.64,95.30
3507,85.05,19.81,116.18
3508,86.10,21.57,121.12
3509,93.45,22.53,113.52
3510,108.15,22.53,94.57
3511,128.10,20.36,65.24
3512,145.95,16.82,45.94
3513,152.25,11.95,25.37
3514,148.05,5.98,7.20
3515,140.70,4.36,0.00
3516,134.40,5.98,0.00
3517,131.25,8.63,0.00
3518,133.35,11.50,0.00
3519,139.65,12.97,0.00
3520,150.15,13.75,0.00
3521,161.70,14.19,0.00
3522,168.00,13.68,0.00
3523,170.10,13.18,0.00
3524,158.55,13.18,0.00
3525,138.60,13.04,0.94
3526,117.60,11.05,10.25
3527,103.95,7.93,24.96
3528,87.40,10.00,43.16
3529,82.65,21.28,59.73
3530,78.85,28.29,87.16
3531,76.95,28.06,112.49
3532,77.90,22.92,133.72
3533,84.55,16.17,121.34
3534,97.85,9.82,104.92
3535,115.90,4.87,80.38
3536,132.05,1.41,54.52
3537,137.75,0.00,27.65
3538,133.95,0.00,8.62
3539,127.30,0.00,0.00
3540,121.60,0.00,0.00
3541,118.75,3.15,0.00
3542,120.65,8.19,0.00
3543,126.35,10.06,0.00
3544,135.85,8.57,0.00
3545,146.30,7.02,0.00
3546,152.00,6.58,0.00
3547,153.90,7.12,0.00
3548,143.45,7.72,0.00
3549,125.40,7.67,1.31
3550,106.40,4.71,12.68
3551,94.05,2.93,32.31
3552,92.00,0.29,48.57
3553,87.00,0.00,70.08
3554,83.00,0.00,93.28
3555,81.00,0.00,115.78
3556,82.00,0.00,129.64
3557,89.00,0.00,126.06
3558,103.00,0.00,105.26
3559,122.00,0.00,82.47
3560,139.00,0.00,53.55
3561,145.00,0.87,29.04
3562,141.00,3.84,8.41
3563,134.00,10.18,0.00
3564,128.00,16.02,0.00
3565,125.00,16.65,0.00
3566,127.00,14.19,0.00
3567,133.00,11.69,0.00
3568,143.00,9.53,0.00
3569,154.00,7.31,0.00
3570,160.00,5.41,0.00
3571,162.00,4.21,0.00
3572,151.00,3.15,0.00
3573,132.00,2.04,1.24
3574,112.00,0.51,10.94
3575,99.00,0.00,25.78
3576,96.60,0.00,41.44
3577,91.35,0.00,36.69
3578,87.15,1.85,39.40
3579,85.05,7.77,35.10
3580,86.10,16.49,44.98
3581,93.45,28.29,52.50
3582,108.15,36.59,74.91
3583,128.10,36.46,58.81
3584,145.95,31.79,35.10
3585,152.25,28.40,17.12
3586,148.05,26.96,6.00
3587,140.70,28.29,0.00
3588,134.40,28.51,0.00
3589,131.25,26.42,0.00
3590,133.35,24.73,0.00
3591,139.65,22.92,0.00
3592,150.15,20.54,0.00
3593,161.70,16.98,0.00
3594,168.00,14.56,0.00
3595,170.10,13.54,0.00
3596,158.55,13.32,0.00
3597,138.60,12.22,1.15
3598,117.60,9.42,14.87
3599,103.95,8.96,35.19
3600,87.40,5.89,61.88
3601,82.65,2.01,83.61
3602,78.85,0.00,76.20
3603,76.95,0.00,59.68
3604,77.90,0.00,51.86
3605,84.55,0.00,61.54
3606,97.85,0.54,63.05
3607,115.90,0.30,57.56
3608,132.05,0.70,39.39
3609,137.75,3.29,22.29
3610,133.95,7.36,7.98
3611,127.30,11.82,0.00
3612,121.60,14.86,0.00
3613,118.75,15.47,0.00
3614,120.65,14.48,0.00
3615,126.35,12.02,0.00
3616,135.85,8.41,0.00
3617,146.30,4.67,0.00
3618,152.00,2.61,0.00
3619,153.90,2.41,0.00
3620,143.45,2.52,0.00
3621,125.40,2.18,0.64
3622,106.40,0.91,6.96
3623,94.05,0.00,18.68
3624,92.00,0.00,55.59
3625,87.00,0.05,84.71
3626,83.00,0.27,104.91
3627,81.00,0.43,123.62
3628,82.00,1.22,107.61
3629,89.00,1.72,117.02
3630,103.00,2.20,99.97
3631,122.00,3.59,78.20
3632,139.00,6.03,58.42
3633,145.00,7.02,27.58
3634,141.00,5.98,8.83
3635,134.00,4.56,0.00
3636,128.00,2.55,0.00
3637,125.00,0.79,0.00
3638,127.00,0.00,0.00
3639,133.00,0.00,0.00
3640,143.00,0.00,0.00
3641,154.00,0.00,0.00
3642,160.00,0.00,0.00
3643,162.00,0.00,0.00
3644,151.00,0.00,0.00
3645,132.00,0.00,1.21
3646,112.00,0.00,9.37
3647,99.00,0.00,19.00
3648,96.60,0.00,27.81
3649,91.35,0.00,50.58
3650,87.15,0.15,61.93
3651,85.05,2.18,49.77
3652,86.10,4.06,56.43
3653,93.45,4.36,61.00
3654,108.15,3.77,67.14
3655,128.10,3.15,45.78
3656,145.95,4.02,24.27
3657,152.25,7.93,13.27
3658,148.05,18.23,4.80
3659,140.70,50.43,0.00
3660,134.40,80.79,0.00
3661,131.25,83.24,0.00
3662,133.35,68.23,0.00
3663,139.65,58.62,0.00
3664,150.15,38.89,0.00
3665,161.70,36.20,0.00
3666,168.00,45.70,0.00
3667,170.10,47.87,0.00
3668,158.55,45.70,0.00
3669,138.60,37.53,0.43
3670,117.60,23.41,3.69
3671,103.95,12.83,7.72
3672,87.40,3.19,12.99
3673,82.65,1.46,30.57
3674,78.85,1.18,57.33
3675,76.95,2.06,65.22
3676,77.90,1.41,87.18
3677,84.55,0.00,61.81
3678,97.85,0.00,52.73
3679,115.90,0.00,37.97
3680,132.05,2.26,22.70
3681,137.75,6.54,12.98
3682,133.95,8.68,4.16
3683,127.30,10.98,0.00
3684,121.60,12.70,0.00
3685,118.75,12.29,0.00
3686,120.65,11.69,0.00
3687,126.35,10.92,0.00
3688,135.85,10.30,0.00
3689,146.30,8.57,0.00
3690,152.00,6.07,0.00
3691,153.90,4.71,0.00
3692,143.45,4.13,0.00
3693,125.40,4.52,0.87
3694,106.40,5.20,9.00
3695,94.05,3.91,20.83
3696,92.00,1.66,36.91
3697,87.00,1.07,58.02
3698,83.00,1.09,82.60
3699,81.00,0.54,104.28
3700,82.00,0.00,107.58
3701,89.00,0.00,105.66
3702,103.00,0.00,77.80
3703,122.00,0.00,61.58
3704,139.00,0.27,27.48
3705,145.00,2.09,13.56
3706,141.00,5.46,4.53
3707,134.00,10.67,0.00
3708,128.00,15.78,0.00
3709,125.00,20.54,0.00
3710,127.00,18.92,0.00
3711,133.00,16.41,0.00
3712,143.00,15.47,0.00
3713,154.00,14.78,0.00
3714,160.00,15.16,0.00
3715,162.00,15.39,0.00
3716,151.00,16.25,0.00
3717,132.00,14.63,0.47
3718,112.00,12.97,3.66
3719,99.00,13.90,7.95
3720,96.60,16.57,12.20
3721,91.35,16.57,16.55
3722,87.15,10.18,37.23
3723,85.05,2.96,43.34
3724,86.10,1.85,32.24
3725,93.45,4.29,26.34
3726,108.15,6.73,26.34
3727,128.10,6.73,28.18
3728,145.95,6.87,20.62
3729,152.25,8.09,12.52
3730,148.05,8.90,5.22
3731,140.70,9.42,0.00
3732,134.40,8.63,0.00
3733,131.25,6.58,0.00
3734,133.35,5.59,0.00
3735,139.65,6.12,0.00
3736,150.15,7.31,0.00
3737,161.70,7.26,0.00
3738,168.00,5.81,0.00
3739,170.10,4.63,0.00
3740,158.55,3.91,0.00
3741,138.60,3.66,1.23
3742,117.60,2.35,9.77
3743,103.95,0.87,21.86
3744,87.40,0.20,37.40
3745,82.65,0.00,60.81
3746,78.85,0.00,78.97
3747,76.95,0.00,101.47
3748,77.90,0.00,110.40
3749,84.55,0.00,125.75
3750,97.85,0.00,102.92
3751,115.90,0.00,93.65
3752,132.05,0.00,68.87
3753,137.75,0.00,37.71
3754,133.95,0.02,13.14
3755,127.30,3.95,0.00
3756,121.60,6.54,0.00
3757,118.75,5.33,0.00
3758,120.65,2.89,0.00
3759,126.35,1.18,0.00
3760,135.85,0.32,0.00
3761,146.30,0.00,0.00
3762,152.00,0.05,0.00
3763,153.90,0.51,0.00
3764,143.45,1.00,0.00
3765,125.40,1.25,1.41
3766,106.40,0.70,11.02
3767,94.05,0.15,26.38
3768,92.00,0.27,43.36
3769,87.00,0.53,44.89
3770,83.00,1.37,51.76
3771,81.00,1.95,73.46
3772,82.00,2.04,94.52
3773,89.00,1.82,96.51
3774,103.00,1.22,70.02
3775,122.00,0.06,65.74
3776,139.00,0.00,39.39
3777,145.00,0.00,20.14
3778,141.00,0.00,7.67
3779,134.00,0.00,0.00
3780,128.00,0.00,0.00
3781,125.00,0.00,0.00
3782,127.00,0.00,0.00
3783,133.00,0.00,0.00
3784,143.00,0.00,0.00
3785,154.00,0.00,0.00
3786,160.00,0.00,0.00
3787,162.00,0.00,0.00
3788,151.00,0.00,0.00
3789,132.00,0.00,1.17
3790,112.00,0.00,14.86
3791,99.00,0.00,41.23
3792,96.60,0.00,67.94
3793,91.35,0.00,98.65
3794,87.15,0.60,124.26
3795,85.05,2.01,137.11
3796,86.10,4.17,143.34
3797,93.45,6.63,129.98
3798,108.15,8.74,98.77
3799,128.10,6.40,68.06
3800,145.95,5.50,44.72
3801,152.25,6.12,25.20
3802,148.05,10.86,9.02
3803,140.70,16.02,0.00
3804,134.40,18.75,0.00
3805,131.25,22.14,0.00
3806,133.35,26.96,0.00
3807,139.65,26.31,0.00
3808,150.15,21.47,0.00
3809,161.70,17.73,0.00
3810,168.00,14.63,0.00
3811,170.10,16.02,0.00
3812,158.55,13.25,0.00
3813,138.60,9.42,1.82
3814,117.60,4.21,20.37
3815,103.95,1.32,48.68
3816,87.40,1.90,78.39
3817,82.65,1.90,104.78
3818,78.85,1.64,125.06
3819,76.95,2.35,138.19
3820,77.90,2.83,143.38
3821,84.55,3.39,133.92
3822,97.85,3.84,112.40
3823,115.90,4.32,90.19
3824,132.05,3.77,58.46
3825,137.75,4.91,30.87
3826,133.95,7.82,10.62
3827,127.30,14.26,0.41
3828,121.60,23.31,0.00
3829,118.75,26.74,0.00
3830,120.65,25.78,0.00
3831,126.35,24.02,0.00
3832,135.85,20.54,0.00
3833,146.30,16.41,0.00
3834,152.00,13.11,0.00
3835,153.90,14.04,0.00
3836,143.45,16.90,0.00
3837,125.40,16.17,1.84
3838,106.40,9.30,20.18
3839,94.05,4.32,49.40
3840,92.00,6.87,80.01
3841,87.00,10.30,107.04
3842,83.00,11.24,127.84
3843,81.00,10.00,139.44
3844,82.00,8.96,142.74
3845,89.00,8.41,129.24
3846,103.00,7.57,116.07
3847,122.00,6.49,88.25
3848,139.00,5.33,63.73
3849,145.00,4.44,35.39
3850,141.00,3.84,11.62
3851,134.00,5.04,0.45
3852,128.00,5.16,0.00
3853,125.00,2.71,0.00
3854,127.00,0.30,0.00
3855,133.00,0.00,0.00
3856,143.00,0.00,0.00
3857,154.00,0.00,0.00
3858,160.00,0.27,0.00
3859,162.00,0.89,0.00
3860,151.00,0.98,0.00
3861,132.00,0.00,1.72
3862,112.00,0.00,16.62
3863,99.00,0.00,38.05
3864,96.60,0.00,59.88
3865,91.35,0.00,71.36
3866,87.15,0.00,77.39
3867,85.05,0.00,84.01
3868,86.10,0.00,79.65
3869,93.45,0.00,77.03
3870,108.15,0.11,62.72
3871,128.10,0.66,18.06
3872,145.95,1.25,15.18
3873,152.25,1.27,8.83
3874,148.05,1.27,3.56
3875,140.70,1.93,0.22
3876,134.40,3.32,0.00
3877,131.25,4.96,0.00
3878,133.35,7.21,0.00
3879,139.65,9.65,0.00
3880,150.15,9.36,0.00
3881,161.70,6.35,0.00
3882,168.00,4.79,0.00
3883,170.10,5.20,0.00
3884,158.55,6.63,0.00
3885,138.60,8.68,1.48
3886,117.60,6.26,13.49
3887,103.95,1.37,32.19
3888,87.40,0.00,50.83
3889,82.65,0.00,71.43
3890,78.85,0.00,83.65
3891,76.95,0.00,72.69
3892,77.90,0.00,84.28
3893,84.55,0.00,69.38
3894,97.85,0.00,87.75
3895,115.90,0.00,69.42
3896,132.05,0.00,50.74
3897,137.75,0.00,27.00
3898,133.95,0.00,9.38
3899,127.30,0.00,0.42
3900,121.60,0.00,0.00
3901,118.75,0.00,0.00
3902,120.65,0.00,0.00
3903,126.35,0.00,0.00
3904,135.85,0.00,0.00
3905,146.30,0.00,0.00
3906,152.00,0.00,0.00
3907,153.90,0.00,0.00
3908,143.45,0.00,0.00
3909,125.40,0.00,0.52
3910,106.40,0.00,5.74
3911,94.05,0.00,10.90
3912,92.00,0.00,9.22
3913,87.00,0.00,46.96
3914,83.00,0.00,57.31
3915,81.00,0.00,61.67
3916,82.00,0.00,103.34
3917,89.00,0.00,115.89
3918,103.00,0.00,93.12
3919,122.00,0.00,89.46
3920,139.00,0.00,63.80
3921,145.00,0.00,33.28
3922,141.00,0.00,10.81
3923,134.00,0.00,0.46
3924,128.00,0.00,0.00
3925,125.00,0.00,0.00
3926,127.00,0.00,0.00
3927,133.00,0.00,0.00
3928,143.00,0.00,0.00
3929,154.00,0.00,0.00
3930,160.00,0.00,0.00
3931,162.00,0.00,0.00
3932,151.00,0.00,0.00
3933,132.00,0.00,1.64
3934,112.00,0.00,15.62
3935,99.00,0.00,35.37
3936,96.60,0.00,59.55
3937,91.35,0.00,82.58
3938,87.15,0.00,104.94
3939,85.05,0.00,128.47
3940,86.10,0.00,140.51
3941,93.45,0.00,131.89
3942,108.15,0.00,109.62
3943,128.10,0.00,90.69
3944,145.95,0.00,57.98
3945,152.25,0.00,32.31
3946,148.05,0.00,10.96
3947,140.70,0.00,0.56
3948,134.40,0.30,0.00
3949,131.25,1.20,0.00
3950,133.35,1.82,0.00
3951,139.65,2.01,0.00
3952,150.15,1.79,0.00
3953,161.70,1.37,0.00
3954,168.00,0.51,0.00
3955,170.10,0.00,0.00
3956,158.55,0.00,0.00
3957,138.60,0.00,0.98
3958,117.60,0.00,11.70
3959,103.95,0.00,28.55
3960,87.40,0.00,49.00
3961,82.65,1.25,70.87
3962,78.85,3.81,88.47
3963,76.95,4.29,89.12
3964,77.90,3.77,78.56
3965,84.55,3.84,72.08
3966,97.85,3.91,55.24
3967,115.90,4.87,45.01
3968,132.05,7.07,33.96
3969,137.75,9.47,19.39
3970,133.95,9.82,6.87
3971,127.30,9.76,0.33
3972,121.60,8.35,0.00
3973,118.75,5.98,0.00
3974,120.65,2.55,0.00
3975,126.35,0.36,0.00
3976,135.85,0.00,0.00
3977,146.30,0.00,0.00
3978,152.00,0.00,0.00
3979,153.90,1.41,0.00
3980,143.45,4.48,0.00
3981,125.40,7.62,0.68
3982,106.40,6.77,5.57
3983,94.05,3.73,11.00
3984,92.00,3.49,15.58
3985,87.00,2.29,28.53
3986,83.00,1.20,49.23
3987,81.00,1.82,58.32
3988,82.00,4.56,72.95
3989,89.00,8.68,58.97
3990,103.00,13.90,43.01
3991,122.00,21.85,37.85
3992,139.00,29.19,22.55
3993,145.00,23.92,12.49
3994,141.00,21.10,5.31
3995,134.00,25.15,0.15
3996,128.00,30.95,0.00
3997,125.00,31.06,0.00
3998,127.00,27.07,0.00
3999,133.00,19.28,0.00
4000,143.00,15.55,0.00
4001,154.00,13.39,0.00
4002,160.00,15.86,0.00
4003,162.00,20.36,0.00
4004,151.00,24.32,0.00
4005,132.00,23.12,0.39
4006,112.00,21.00,2.20
4007,99.00,26.42,4.83
4008,96.60,26.20,9.50
4009,91.35,22.14,12.24
4010,87.15,16.41,11.70
4011,85.05,14.04,14.41
4012,86.10,14.26,17.96
4013,93.45,14.11,21.29
4014,108.15,13.39,33.28
4015,128.10,11.24,40.11
4016,145.95,7.31,24.09
4017,152.25,3.35,12.94
4018,148.05,1.18,5.42
4019,140.70,1.29,0.26
4020,134.40,3.59,0.00
4021,131.25,6.21,0.00
4022,133.35,8.09,0.00
4023,139.65,9.07,0.00
4024,150.15,9.24,0.00
4025,161.70,9.53,0.00
4026,168.00,11.56,0.00
4027,170.10,10.92,0.00
4028,158.55,8.57,0.00
4029,138.60,8.35,0.50
4030,117.60,8.14,7.97
4031,103.95,6.92,17.07
4032,87.40,10.92,26.45
4033,82.65,17.73,41.48
4034,78.85,21.19,63.74
4035,76.95,31.91,68.51
4036,77.90,43.45,44.70
4037,84.55,55.98,40.60
4038,97.85,69.83,25.45
4039,115.90,72.26,43.25
4040,132.05,55.28,24.38
4041,137.75,31.30,14.84
4042,133.95,21.28,4.91
4043,127.30,17.14,0.08
4044,121.60,15.08,0.00
4045,118.75,11.56,0.00
4046,120.65,8.30,0.00
4047,126.35,6.07,0.00
4048,135.85,6.68,0.00
4049,146.30,7.26,0.00
4050,152.00,7.88,0.00
4051,153.90,7.07,0.00
4052,143.45,6.12,0.00
4053,125.40,2.96,0.46
4054,106.40,0.89,4.77
4055,94.05,0.00,11.26
4056,92.00,0.00,21.13
4057,87.00,0.00,27.51
4058,83.00,0.00,47.08
4059,81.00,0.03,49.45
4060,82.00,0.30,42.40
4061,89.00,1.04,60.09
4062,103.00,1.93,63.42
4063,122.00,2.09,53.53
4064,139.00,1.13,45.42
4065,145.00,0.66,24.64
4066,141.00,1.04,8.13
4067,134.00,0.93,0.52
4068,128.00,0.00,0.00
4069,125.00,0.00,0.00
4070,127.00,0.00,0.00
4071,133.00,0.00,0.00
4072,143.00,0.00,0.00
4073,154.00,0.00,0.00
4074,160.00,0.00,0.00
4075,162.00,0.00,0.00
4076,151.00,0.00,0.00
4077,132.00,0.00,1.00
4078,112.00,0.00,12.04
4079,99.00,0.00,32.70
4080,96.60,0.00,57.76
4081,91.35,0.00,86.57
4082,87.15,0.00,106.71
4083,85.05,0.00,119.07
4084,86.10,0.00,120.34
4085,93.45,1.09,108.98
4086,108.15,1.34,90.72
4087,128.10,0.87,72.50
4088,145.95,0.00,50.87
4089,152.25,0.00,29.51
4090,148.05,0.00,10.88
4091,140.70,0.00,0.62
4092,134.40,0.00,0.00
4093,131.25,0.00,0.00
4094,133.35,0.00,0.00
4095,139.65,0.00,0.00
4096,150.15,0.00,0.00
4097,161.70,0.00,0.00
4098,168.00,0.00,0.00
4099,170.10,0.00,0.00
4100,158.55,0.00,0.00
4101,138.60,0.00,1.33
4102,117.60,0.00,14.15
4103,103.95,0.00,37.55
4104,87.40,0.00,57.52
4105,82.65,0.00,75.58
4106,78.85,0.91,93.21
4107,76.95,2.46,94.91
4108,77.90,2.35,96.14
4109,84.55,1.29,92.95
4110,97.85,0.34,55.80
4111,115.90,0.15,46.69
4112,132.05,0.22,29.83
4113,137.75,0.38,16.50
4114,133.95,0.36,6.42
4115,127.30,0.58,0.28
4116,121.60,0.68,0.00
4117,118.75,0.20,0.00
4118,120.65,0.00,0.00
4119,126.35,0.00,0.00
4120,135.85,0.00,0.00
4121,146.30,0.00,0.00
4122,152.00,0.00,0.00
4123,153.90,0.00,0.00
4124,143.45,0.00,0.00
4125,125.40,0.00,0.50
4126,106.40,0.34,3.83
4127,94.05,0.72,8.96
4128,92.00,1.13,13.32
4129,87.00,3.15,30.20
4130,83.00,5.67,40.40
4131,81.00,7.72,57.33
4132,82.00,9.53,59.67
4133,89.00,12.02,48.80
4134,103.00,12.49,37.23
4135,122.00,10.61,24.44
4136,139.00,8.90,17.29
4137,145.00,6.58,10.26
4138,141.00,2.99,3.79
4139,134.00,3.05,0.30
4140,128.00,4.32,0.00
4141,125.00,4.56,0.00
4142,127.00,3.77,0.00
4143,133.00,2.52,0.00
4144,143.00,1.37,0.00
4145,154.00,0.54,0.00
4146,160.00,0.83,0.00
4147,162.00,1.41,0.00
4148,151.00,2.23,0.00
4149,132.00,2.86,0.66
4150,112.00,2.15,5.78
4151,99.00,2.32,13.69
4152,96.60,3.39,23.29
4153,91.35,3.95,41.14
4154,87.15,5.08,61.09
4155,85.05,6.97,44.10
4156,86.10,8.19,42.74
4157,93.45,8.30,53.00
4158,108.15,7.26,41.71
4159,128.10,6.07,33.23
4160,145.95,4.32,28.28
4161,152.25,2.26,16.14
4162,148.05,1.82,6.52
4163,140.70,2.93,0.37
4164,134.40,1.93,0.00
4165,131.25,0.51,0.00
4166,133.35,0.00,0.00
4167,139.65,0.00,0.00
4168,150.15,0.00,0.00
